work_order_id,aircraft_id,primary_part_id,lead_technician_id,wo_type,status,open_date,close_date,planned_duration_days,actual_duration_days,delay_days,delay_reason,labour_hours,labour_cost_inr,parts_cost_inr,overhead_cost_inr,defect_code,ata_chapter,findings_summary,nrc_raised
WO001083,AC012,PT0163,TEC052,Component Overhaul,In Progress,2023-02-01,,25,17,0.0,No Delay,269.9,1211967.29,4456068.8,1094468.83,DFT-73DE,34,Mother physical American sound if drop.,False
WO001084,AC029,PT0172,TEC023,Line Maintenance,Closed,2023-09-03,2023-09-04,4,1,0.0,No Delay,8.0,15546.38,4083358.98,789863.97,DFT-01CC,25,Seven career table car find ever.,False
WO001085,AC003,PT0253,TEC041,Scheduled C-Check,Closed,2024-03-24,2024-05-19,40,56,16.0,Part AOG,346.8,1396411.1,2974392.43,673471.83,DFT-88HE,64,Parent accept because write be far need.,False
WO001086,AC007,PT0010,TEC010,Modification SB,In Progress,2022-02-26,,9,4,0.0,No Delay,58.7,121466.19,425839.96,60210.08,DFT-08EF,41,Year media drug early one easy author break.,False
WO001087,AC021,PT0138,TEC045,Modification SB,Closed,2024-06-30,2024-07-03,9,3,0.0,No Delay,36.7,83613.56,3172891.06,457904.57,DFT-19ED,80,Between early here least material member authority who after.,True
WO001088,AC001,PT0081,TEC056,Scheduled A-Check,Closed,2022-12-29,2023-01-14,12,16,4.0,Part AOG,90.0,268370.18,1575597.58,330786.84,DFT-33IC,46,Later since always never national government store cover page himself.,True
WO001089,AC038,PT0133,TEC029,Unscheduled AOG,Closed,2022-06-11,2022-06-14,3,3,0.0,No Delay,19.7,73728.84,923632.97,187355.19,DFT-45IG,60,Step particularly bad arrive party professor ever operation beautiful seven.,False
WO001090,AC036,PT0026,TEC060,Line Maintenance,Closed,2022-03-07,2022-03-08,4,1,0.0,No Delay,15.5,48503.29,3827274.99,660504.12,DFT-16GI,42,Task pass hear she store body itself see truth.,False
WO001091,AC001,PT0105,TEC045,Scheduled C-Check,Deferred,2022-02-27,,40,24,0.0,No Delay,109.9,489377.16,1446349.67,324725.61,DFT-56FD,77,Line capital least common local finish conference protect theory simple eat them ready.,True
WO001092,AC005,PT0037,TEC035,Unscheduled AOG,Closed,2022-01-07,2022-01-09,3,2,0.0,No Delay,30.5,127226.92,2147757.13,342722.32,DFT-24FJ,39,Adult piece civil place also field.,True
WO001093,AC037,PT0175,TEC010,Modification SB,Closed,2023-03-30,2023-04-11,9,12,3.0,No Delay,136.8,310605.57,2731762.36,409535.63,DFT-75CB,22,Cover camera throw recognize sort decide on professional crime fast show.,False
WO001094,AC036,PT0031,TEC005,Scheduled A-Check,Closed,2024-03-05,2024-03-11,12,6,0.0,No Delay,53.3,166008.74,"₹4,703,445.38",493299.18,DFT-00JE,54,Include than season town put either drug lay hard.,False
WO001095,AC014,PT0100,TEC037,Line Maintenance,Closed,2024-06-18,2024-06-19,4,1,0.0,No Delay,13.3,56095.2,4980618.44,755987.47,DFT-63EB,74,Conference month address soon simply laugh represent defense partner interesting.,False
WO001096,AC011,PT0172,TEC021,Component Overhaul,Deferred,2023-09-21,,25,40,15.0,Manpower Shortage,633.5,2614516.37,112350.86,379751.85,DFT-80IJ,20,Item life federal look skin hospital threat different staff join.,True
WO001097,AC007,PT0236,TEC035,Modification SB,Closed,2022-11-26,2022-11-29,9,3,0.0,No Delay,14.6,34657.4,1903619.88,243273.93,DFT-16II,36,Job rest set new middle ball.,True
WO001098,AC001,PT0017,TEC037,Modification SB,Closed,2022-05-06,2022-05-19,9,13,4.0,Part AOG,199.7,738217.49,755763.63,267314.58,DFT-06EH,22,Machine cost business girl prove one early look card officer.,False
wo001099,AC008,PT0046,TEC025,Unscheduled AOG,Closed,2022-04-06,2022-04-07,3,1,0.0,No Delay,11.6,50918.24,2783371.46,400769.85,DFT-99AB,45,Spring growth student operation cost hotel hear debate would.,False
WO001100,AC037,PT0285,TEC051,Scheduled C-Check,In Progress,2023-03-27,,40,20,0.0,No Delay,147.6,536011.37,4788861.99,1024255.16,DFT-51DC,54,Possible fight send range government order reality.,False
wo001101,AC016,PT0215,TEC043,Component Overhaul,Cancelled,2023-10-25,,25,15,0.0,No Delay,75.8,257889.15,2972047.51,459780.75,DFT-70DB,71,Cold technology suggest investment could wind.,True
wo001102,AC039,PT0065,TEC001,Modification SB,Closed,2022-01-18,2022-01-28,9,10,1.0,No Delay,84.4,270568.17,397911.04,97727.9,DFT-15HE,78,Outside author significant team unit note media condition community mind full opportunity.,False
WO001103,AC011,PT0051,TEC042,Scheduled A-Check,Cancelled,2022-08-23,,12,11,0.0,No Delay,155.1,373675.35,3762152.35,416113.57,DFT-52DD,70,Chair step recognize size home direction lot over.,True
WO001104,AC008,PT0258,TEC028,Unscheduled AOG,In Progress,2022-05-19,,3,1,0.0,No Delay,10.3,43843.23,3616719.1,617315.57,DFT-68II,33,Cell morning American stand current factor theory open appear.,False
WO001105,AC007,PT0196,TEC036,Component Overhaul,In Progress,2023-11-12,,25,12,0.0,No Delay,153.2,640062.91,2849185.51,510738.74,DFT-18DI,53,Miss relationship third federal pull true.,True
WO001106,AC010,PT0261,TEC059,Unscheduled AOG,Closed,2022-04-14,2022-04-18,3,4,1.0,No Delay,41.7,166066.03,3023330.69,387813.81,DFT-91EE,57,Energy this air these successful stage itself economic vote.,False
WO001107,AC031,PT0084,TEC001,Component Overhaul,Closed,2022-12-20,2023-01-09,25,20,0.0,No Delay,310.7,820147.86,276568.02,120197.26,DFT-37ID,23,Choose full college someone notice TV ask event although local sister same writer.,True
WO001108,AC006,PT0143,TEC018,Component Overhaul,Closed,2023-03-14,2023-04-10,25,27,2.0,No Delay,149.3,642270.29,4897117.9,628870.28,DFT-20BH,51,Hope rise indeed follow by gas old and travel need.,False
WO001109,AC013,PT0006,TEC044,Modification SB,Closed,2023-03-09,2023-03-23,9,14,5.0,Weather Hold,200.5,765706.72,339534.57,218167.79,DFT-01CG,28,Evening else community author sell present wrong Mr anyone.,True
WO001110,AC029,PT0255,TEC023,Scheduled A-Check,Deferred,2022-09-19,,12,9,0.0,No Delay,141.7,361036.75,3574826.66,452336.07,DFT-58CJ,74,Though society wide process check remain for treatment TV morning talk.,True
wo001111,AC017,PT0203,TEC013,Scheduled C-Check,Closed,2022-07-31,2022-09-01,40,32,0.0,No Delay,143.9,560848.01,661907.45,133712.84,DFT-01IJ,20,Matter game natural many officer senior through result into public although.,True
WO001112,AC035,PT0115,TEC009,Modification SB,Cancelled,2023-12-07,,9,12,3.0,No Delay,81.2,327729.48,2290021.1,354930.05,DFT-13JE,69,Race visit policy entire structure very.,True
WO001113,AC039,PT0021,TEC056,Modification SB,Closed,2022-02-16,2022-02-28,9,12,3.0,No Delay,60.9,221865.88,"₹4,066,643.84",848387.39,DFT-89IF,80,Happy gas well agency arm price well radio plan home mention.,True
WO001114,AC011,PT0078,TEC037,Scheduled C-Check,Closed,2024-12-23,2025-01-13,40,21,0.0,No Delay,150.4,612699.0,"₹3,711,951.51",787595.82,DFT-09AD,25,Hope say order take likely she.,True
WO001115,AC026,PT0236,TEC049,Line Maintenance,Closed,2022-08-31,2022-09-01,4,1,0.0,No Delay,10.0,27906.1,2790328.43,385696.36,DFT-64GI,76,Old question research all information value address hospital act.,True
WO001116,AC017,PT0154,TEC042,Scheduled C-Check,Deferred,2024-02-24,,40,45,5.0,Engineering Query,682.1,1382687.78,2565603.49,550279.83,DFT-51AG,22,Candidate evidence quality hit agency hospital significant identify remember effect kitchen.,False
WO001117,AC025,PT0086,TEC030,Line Maintenance,Closed,2024-06-02,2024-06-07,4,5,0.5,No Delay,56.3,130003.69,"₹1,131,351.45",178712.87,DFT-36JJ,32,Manage mouth past campaign majority notice development rich.,True
WO001118,AC009,PT0176,TEC042,Line Maintenance,Closed,2022-12-12,2022-12-19,4,7,2.5,No Delay,102.1,216163.27,1484633.39,195057.23,DFT-24EJ,55,Cell speech building doctor somebody stop foot strategy smile like local possible far.,False
WO001119,AC039,PT0051,TEC048,Modification SB,Closed,2023-06-30,2023-07-04,9,4,0.0,No Delay,48.6,199036.73,3184798.77,661526.23,DFT-13BA,59,Stop somebody cold activity ask field recognize employee fill degree moment voice.,False
WO001120,AC036,PT0174,TEC052,Modification SB,Closed,2022-10-30,2022-11-13,9,14,5.0,Awaiting Inspection Sign-off,108.3,434909.37,432330.59,138826.48,DFT-69JF,35,Indeed join affect forget mind and goal economic throughout standard contain.,True
WO001121,AC003,PT0124,TEC005,Line Maintenance,Closed,2023-07-31,2023-08-06,4,6,1.5,No Delay,72.0,200491.95,1186892.58,172801.88,DFT-79JH,25,Amount candidate staff turn station water onto.,False
WO001122,AC037,PT0138,TEC032,Line Maintenance,Closed,2024-12-19,2024-12-20,4,1,0.0,No Delay,8.5,31795.72,1855276.72,276815.5,DFT-65EF,41,Company will cultural car do help send security.,False
WO001123,AC024,PT0123,TEC028,Component Overhaul,Deferred,2024-04-02,,25,38,13.0,Awaiting Inspection Sign-off,480.6,2150196.65,3611511.0,1119350.81,DFT-32JA,43,Apply American reach scene billion maintain gun however.,False
WO001124,AC024,PT0012,TEC035,Line Maintenance,Closed,2023-07-09,2023-07-16,4,7,2.5,No Delay,108.8,214517.89,"₹1,051,022.48",162034.37,DFT-27BA,64,Rule so those director protect woman few look agent.,True
WO001125,AC037,PT0196,TEC026,Component Overhaul,Closed,2023-11-12,2023-12-08,25,26,1.0,No Delay,131.3,357472.7,3804484.93,664225.36,DFT-79FD,39,Catch pull truth dream new kitchen man traditional.,False
WO001126,AC008,PT0137,TEC012,Scheduled A-Check,Cancelled,2023-01-08,,12,9,0.0,No Delay,37.5,155599.22,1388157.57,191363.68,DFT-52GD,44,Leg bed hope bed during itself actually say every power occur.,True
WO001127,AC020,PT0163,TEC057,Scheduled A-Check,Deferred,2023-08-09,,12,10,0.0,No Delay,118.1,398647.41,1246583.75,312143.23,DFT-75BA,39,Difference free myself mouth each smile late tax challenge hospital.,True
wo001128,AC035,PT0063,TEC032,Line Maintenance,In Progress,2022-04-25,,4,7,2.5,No Delay,46.5,180413.66,1137767.31,258501.95,DFT-66JJ,80,Response firm apply let example once western.,False
WO001129,AC024,PT0144,TEC048,Scheduled C-Check,Closed,2022-12-09,2023-01-03,40,25,0.0,No Delay,210.5,690914.37,470966.65,224537.23,DFT-68IG,77,Rest almost store actually present give respond test would.,True
WO001130,AC011,PT0013,TEC045,Component Overhaul,Cancelled,2024-06-05,,25,24,0.0,No Delay,170.8,696724.31,"₹3,255,929.37",663536.96,DFT-50FH,53,Character physical oil attack visit window travel site bill management memory.,False
WO001131,AC013,PT0100,TEC030,Modification SB,Cancelled,2023-12-01,,9,5,0.0,No Delay,33.4,100223.91,2270302.08,373904.18,DFT-78JC,20,Soldier so to bank if finish for military name son.,True
WO001132,AC002,PT0189,TEC021,Scheduled A-Check,Deferred,2023-07-25,,12,6,0.0,No Delay,90.6,317019.31,1791978.49,243062.13,DFT-94BD,61,Father scene generation film head trip.,True
WO001133,AC013,PT0062,TEC028,Scheduled A-Check,Closed,2022-03-16,2022-03-29,12,13,1.0,No Delay,185.6,423370.26,648837.59,140372.25,DFT-79HJ,21,Black pretty modern next feel spring change ever discuss none.,False
WO001134,AC003,PT0102,TEC008,Component Overhaul,Deferred,2023-04-10,,25,35,10.0,Awaiting Inspection Sign-off,191.8,820880.45,3817688.5,709277.36,DFT-48DE,32,Truth recently read whatever body stage help sign significant source.,False
WO001135,AC032,PT0127,TEC023,Unscheduled AOG,Deferred,2023-12-10,,3,2,0.0,No Delay,20.4,58243.36,4533356.08,471460.37,DFT-47CH,28,Technology wish anyone response the drop drive box drive.,False
WO001136,AC040,PT0098,TEC058,Modification SB,Deferred,2023-12-23,,9,6,0.0,No Delay,89.5,196950.86,762373.67,162435.23,DFT-90GH,53,Foot glass debate rock attention main.,True
WO001137,AC028,PT0219,TEC006,Unscheduled AOG,Closed,2022-01-03,2022-01-07,3,4,1.0,No Delay,49.2,198592.11,3910744.38,502185.38,DFT-97AF,52,Ask go air sell follow ten more.,False
WO001138,AC008,PT0259,TEC052,Line Maintenance,Closed,2022-03-13,2022-03-15,4,2,0.0,No Delay,29.8,97991.73,2300982.39,362593.1,DFT-94JJ,30,Beyond tough want radio pressure admit movement social shoulder final central home information.,True
WO001139,AC015,PT0286,TEC044,Scheduled A-Check,Closed,2024-02-20,2024-02-26,12,6,0.0,No Delay,59.4,131934.62,507885.64,105238.03,DFT-79FI,55,Air collection expect thousand measure trip data determine wear lawyer firm certainly.,True
WO001140,AC029,PT0135,TEC009,Line Maintenance,Deferred,2022-07-03,,4,7,2.5,No Delay,105.5,406968.46,2675320.52,387835.38,DFT-15DD,29,Enter social take can now leader nature north.,True
WO001141,AC010,PT0178,TEC036,Modification SB,Closed,2023-03-20,2023-03-25,9,5,0.0,No Delay,77.1,330222.01,2546707.77,470303.34,DFT-23DE,62,Discover often huge us during plant among defense authority soon.,True
WO001142,AC004,PT0200,TEC016,Scheduled C-Check,Deferred,2023-01-13,,40,42,2.0,No Delay,372.1,1048567.66,4107053.9,834144.73,DFT-81EI,73,Clearly deal level cell consider these me.,False
WO001143,AC032,PT0162,TEC015,Scheduled A-Check,Cancelled,2023-05-17,,12,16,4.0,Part AOG,86.0,167668.96,1990130.53,386889.74,DFT-81BJ,74,Likely factor leader fund deep rest notice smile relate our environment bank.,False
WO001144,AC033,PT0147,TEC043,Modification SB,In Progress,2022-09-07,,9,8,0.0,No Delay,46.3,194408.71,367968.12,99808.86,DFT-46EI,45,Generation partner human true prepare fast himself better.,True
WO001145,AC012,PT0035,TEC024,Modification SB,Closed,2024-08-27,2024-09-05,9,9,0.0,No Delay,42.8,161456.3,3955863.25,430273.45,DFT-10CF,25,Interview feel interesting central success finish magazine indeed far.,False
WO001146,AC037,PT0193,TEC038,Scheduled A-Check,Closed,2023-07-03,2023-07-18,12,15,3.0,No Delay,198.0,716308.99,1656442.1,301723.58,DFT-87JA,33,Together very against public resource could expect measure.,False
WO001147,AC011,PT0008,TEC005,Component Overhaul,Closed,2024-07-12,2024-08-02,25,21,0.0,No Delay,286.8,562855.02,"₹4,019,106.32",829886.43,DFT-37JD,59,A glass reflect training book owner child throughout information maintain education.,False
WO001148,AC040,PT0207,TEC030,Scheduled C-Check,Deferred,2022-07-16,,40,25,0.0,No Delay,144.9,289493.88,1016908.87,162470.9,DFT-70AG,54,Assume challenge tell act too share ago economic town church our wonder.,False
WO001149,AC012,PT0068,TEC029,Scheduled A-Check,In Progress,2024-04-11,,12,14,2.0,No Delay,135.7,271443.7,2137548.63,456069.55,DFT-61EC,61,Green once doctor trade call challenge parent weight thought policy she ahead.,False
WO001150,AC020,PT0104,TEC008,Line Maintenance,Closed,2022-02-27,2022-03-07,4,8,3.5,No Delay,94.3,276766.99,1193784.81,240788.51,DFT-47DB,58,Federal these summer firm well culture clearly seem modern best.,True
WO001151,AC010,PT0024,TEC011,Unscheduled AOG,Closed,2024-02-22,2024-02-24,3,2,0.0,No Delay,8.7,27698.49,3628155.24,576973.57,DFT-31EG,27,Deep need employee expect outside answer light piece.,True
WO001152,AC031,PT0004,TEC046,Scheduled A-Check,Cancelled,2023-12-22,,12,11,0.0,No Delay,108.2,305228.63,4966004.72,823915.05,DFT-78EC,23,Condition process interest public quickly point generation.,True
WO001153,AC029,PT0159,TEC057,Line Maintenance,In Progress,2022-10-15,,4,8,3.5,No Delay,70.0,184436.31,3330252.59,504448.69,DFT-69EB,80,About week husband you seven learn.,True
WO001154,AC021,PT0113,TEC031,Scheduled C-Check,Closed,2024-05-09,2024-06-20,40,42,2.0,No Delay,383.0,1713787.42,"₹1,292,088.51",399969.63,DFT-98FF,32,Grow he simple join describe officer exist.,True
WO001155,AC009,PT0292,TEC045,Unscheduled AOG,In Progress,2024-03-01,,3,4,1.0,No Delay,45.6,200630.53,2212483.35,267833.91,DFT-43GE,44,Activity almost now nothing blue serve total local per.,True
WO001156,AC027,PT0106,TEC028,Scheduled C-Check,Closed,2023-10-20,2023-12-02,40,43,3.0,No Delay,478.3,1789484.25,904438.82,363616.19,DFT-82IC,39,Really sit my contain myself can class by weight boy.,True
WO001157,AC019,PT0212,TEC043,Unscheduled AOG,In Progress,2022-06-10,,3,3,0.0,No Delay,45.0,156422.94,2802359.66,464504.24,DFT-28DG,47,Father evidence who accept could skin recently art teacher everyone suffer hot.,True
WO001158,AC020,PT0063,TEC026,Unscheduled AOG,Cancelled,2023-09-04,,3,3,0.0,No Delay,43.5,188949.14,1467877.82,202365.95,DFT-00AB,56,Political sign especially girl simply blue year partner son simply report dream.,True
WO001159,AC034,PT0288,TEC011,Modification SB,Cancelled,2023-05-12,,9,7,0.0,No Delay,51.2,154491.09,1139810.62,243447.48,DFT-64DC,29,College medical maintain third discussion throw action owner certainly.,True
WO001160,AC035,PT0268,TEC038,Component Overhaul,Closed,2022-04-08,2022-05-04,25,26,1.0,No Delay,235.1,807494.36,2390369.92,618844.06,DFT-63AG,74,Security court may throughout product popular mention case.,False
WO001161,AC031,PT0023,TEC031,Scheduled C-Check,Closed,2022-07-24,2022-08-19,40,26,0.0,No Delay,405.8,1823586.95,"₹3,803,641.58",813440.11,DFT-21FH,40,Buy senior beautiful like ago style should set.,False
WO001162,AC009,PT0020,TEC016,Unscheduled AOG,Closed,2024-11-28,2024-12-01,3,3,0.0,No Delay,34.7,135947.53,1859014.69,293781.65,DFT-80BH,20,Enter investment speech hold goal eat doctor house because.,True
WO001163,AC002,PT0073,TEC058,Unscheduled AOG,In Progress,2023-09-11,,3,4,1.0,No Delay,56.7,160464.06,329800.58,84498.8,DFT-40HF,67,Dog include often world feel here third.,False
WO001164,AC026,PT0098,TEC022,Scheduled C-Check,Cancelled,2022-08-07,,40,27,0.0,No Delay,174.1,719414.45,1673259.1,333414.83,DFT-16AD,57,Worry also have I certain and culture visit evening attorney.,False
WO001165,AC036,PT0153,TEC013,Scheduled A-Check,In Progress,2024-08-23,,12,12,0.0,No Delay,187.8,378037.55,"₹2,872,583.80",396055.99,DFT-89BA,36,Though second eight water Republican strategy will doctor experience recently manage.,False
WO001166,AC013,PT0209,TEC011,Line Maintenance,Closed,2024-03-23,2024-03-25,4,2,0.0,No Delay,9.7,41935.83,2758143.04,293464.49,DFT-67JA,79,Identify talk window know believe land like same people.,True
WO001167,AC029,PT0297,TEC027,Scheduled C-Check,Closed,2022-03-10,2022-04-18,40,39,0.0,No Delay,370.1,849157.92,"₹2,038,821.57",478256.13,DFT-78JG,52,Across agency project better world almost structure out.,False
WO001168,AC038,PT0026,TEC010,Scheduled A-Check,In Progress,2022-02-27,,12,18,6.0,No Delay,266.7,1163814.83,1575824.92,467888.39,DFT-82FE,76,Again station dinner something art understand use.,True
WO001169,AC035,PT0188,TEC004,Line Maintenance,Closed,2024-09-24,2024-09-26,4,2,0.0,No Delay,19.2,44322.7,197323.96,29187.03,DFT-71FH,30,Language rich old author system dream president particular mind financial.,True
WO001170,AC009,PT0267,TEC010,Line Maintenance,Closed,2023-07-29,2023-08-04,4,6,1.5,No Delay,37.0,141685.48,3651865.25,665347.71,DFT-90EF,59,Few enter religious speech believe series.,True
wo001171,AC013,PT0130,TEC027,Scheduled C-Check,Closed,2022-01-20,2022-02-17,40,28,0.0,No Delay,222.9,746439.86,"₹547,957.58",155898.67,DFT-08EJ,49,Factor management control glass recent citizen who significant town.,False
WO001172,AC010,PT0245,TEC040,Modification SB,Deferred,2022-05-19,,9,4,0.0,No Delay,48.2,142430.81,"₹2,286,908.30",469546.23,DFT-79GI,59,Old network field soon economy draw send suffer woman any conference act.,False
WO001173,AC038,PT0285,TEC050,Scheduled C-Check,Deferred,2023-10-08,,40,23,0.0,No Delay,139.9,494230.09,1060940.79,167685.04,DFT-42CJ,36,Real show energy blue expect entire.,False
